[2025-02-05T03:26:45.889Z] INFO: มีการพยายามเข้าสู่ระบบ | ข้อมูล: {"username":"96706824","timestamp":"2025-02-05T03:26:45.889Z"}
[2025-02-05T07:36:40.479Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 45
[2025-02-05T07:36:40.579Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:40.579Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 45
[2025-02-05T07:36:40.653Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:40.654Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 45
[2025-02-05T07:36:40.757Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:40.758Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 45
[2025-02-05T07:36:40.955Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:40.956Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 44
[2025-02-05T07:36:41.046Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:41.047Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 44
[2025-02-05T07:36:41.137Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:41.138Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 44
[2025-02-05T07:36:41.222Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:41.222Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 44
[2025-02-05T07:36:41.301Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:41.301Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 44
[2025-02-05T07:36:41.374Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:41.374Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 44
[2025-02-05T07:36:41.462Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:41.464Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 44
[2025-02-05T07:36:41.523Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:41.523Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 44
[2025-02-05T07:36:41.619Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:41.619Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 44
[2025-02-05T07:36:41.698Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:41.699Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 44
[2025-02-05T07:36:41.778Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:41.779Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 44
[2025-02-05T07:36:41.874Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:41.875Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 44
[2025-02-05T07:36:41.955Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:41.956Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 43
[2025-02-05T07:36:42.035Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:42.036Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 43
[2025-02-05T07:36:42.128Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:42.129Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 43
[2025-02-05T07:36:42.190Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:42.191Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 43
[2025-02-05T07:36:42.270Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:42.271Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 43
[2025-02-05T07:36:42.363Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:42.363Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 43
[2025-02-05T07:36:42.420Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:42.421Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 43
[2025-02-05T07:36:42.493Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:42.494Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 43
[2025-02-05T07:36:42.586Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:42.587Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 43
[2025-02-05T07:36:42.661Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:42.662Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 43
[2025-02-05T07:36:42.747Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:42.748Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 43
[2025-02-05T07:36:42.824Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:42.825Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 43
[2025-02-05T07:36:42.921Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:42.921Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 42
[2025-02-05T07:36:42.996Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:42.997Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 42
[2025-02-05T07:36:43.129Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:43.130Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 42
[2025-02-05T07:36:43.221Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:43.222Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 42
[2025-02-05T07:36:43.322Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:43.323Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 42
[2025-02-05T07:36:43.415Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:43.416Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 42
[2025-02-05T07:36:43.510Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:43.511Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 42
[2025-02-05T07:36:43.614Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:43.615Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 42
[2025-02-05T07:36:43.738Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:43.739Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 42
[2025-02-05T07:36:43.845Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:43.846Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 42
[2025-02-05T07:36:43.953Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:43.954Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 41
[2025-02-05T07:36:44.058Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:44.059Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 41
[2025-02-05T07:36:44.167Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:44.167Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 41
[2025-02-05T07:36:44.258Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:44.259Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 41
[2025-02-05T07:36:44.370Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:44.371Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 41
[2025-02-05T07:36:44.460Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:44.461Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 41
[2025-02-05T07:36:44.563Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:44.563Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 41
[2025-02-05T07:36:44.678Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:44.679Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 41
[2025-02-05T07:36:44.787Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:36:44.788Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 41
[2025-02-05T07:37:29.067Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:37:29.280Z] ACTION: 96706824 - Login successful | ip: 172.29.10.168, hospital: โรงพยาบาลบางปะกอก 9 อินเตอร์เนชั่นแนล, role: staff
[2025-02-05T07:37:35.228Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:37:35.394Z] ERROR: Login failed | user: 96706824, ip: 172.29.10.168, attempts: 1/5, reason: Invalid password
[2025-02-05T07:37:36.109Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:37:36.268Z] ERROR: Login failed | user: 96706824, ip: 172.29.10.168, attempts: 2/5, reason: Invalid password
[2025-02-05T07:37:36.704Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:37:36.860Z] ERROR: Login failed | user: 96706824, ip: 172.29.10.168, attempts: 3/5, reason: Invalid password
[2025-02-05T07:37:37.302Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:37:37.461Z] ERROR: Login failed | user: 96706824, ip: 172.29.10.168, attempts: 4/5, reason: Invalid password
[2025-02-05T07:37:37.865Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:37:38.032Z] ERROR: Login failed | user: 96706824, ip: 172.29.10.168, attempts: 5/5, reason: Invalid password
[2025-02-05T07:37:39.163Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:37:39.164Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 59
[2025-02-05T07:38:52.523Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:38:53.011Z] ERROR: Login failed | user: 96706824, ip: 172.29.10.168, attempts: 1/5, reason: Invalid password
[2025-02-05T07:38:53.881Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:38:54.052Z] ERROR: Login failed | user: 96706824, ip: 172.29.10.168, attempts: 2/5, reason: Invalid password
[2025-02-05T07:38:54.440Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:38:54.611Z] ERROR: Login failed | user: 96706824, ip: 172.29.10.168, attempts: 3/5, reason: Invalid password
[2025-02-05T07:38:58.894Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:38:59.062Z] ERROR: Login failed | user: 96706824, ip: 172.29.10.168, attempts: 4/5, reason: Invalid password
[2025-02-05T07:38:59.443Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:38:59.593Z] ERROR: Login failed | user: 96706824, ip: 172.29.10.168, attempts: 5/5, reason: Invalid password
[2025-02-05T07:39:00.725Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:00.726Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 59
[2025-02-05T07:39:01.298Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:01.299Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 59
[2025-02-05T07:39:01.541Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:01.542Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 59
[2025-02-05T07:39:01.762Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:01.763Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 58
[2025-02-05T07:39:19.225Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:19.334Z] ERROR: Login failed - User not found | username: sdf, ip: 172.29.10.168, attempts: 1/5
[2025-02-05T07:39:19.397Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:19.402Z] ERROR: Login failed - User not found | username: sdf, ip: 172.29.10.168, attempts: 2/5
[2025-02-05T07:39:19.582Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:19.588Z] ERROR: Login failed - User not found | username: sdf, ip: 172.29.10.168, attempts: 3/5
[2025-02-05T07:39:19.755Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:19.760Z] ERROR: Login failed - User not found | username: sdf, ip: 172.29.10.168, attempts: 4/5
[2025-02-05T07:39:19.941Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:19.948Z] ERROR: Login failed - User not found | username: sdf, ip: 172.29.10.168, attempts: 5/5
[2025-02-05T07:39:20.109Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:20.111Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 60
[2025-02-05T07:39:20.346Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:20.347Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 60
[2025-02-05T07:39:20.498Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:20.499Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 60
[2025-02-05T07:39:20.982Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:20.983Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 59
[2025-02-05T07:39:21.187Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:21.188Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 59
[2025-02-05T07:39:21.368Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:21.369Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 59
[2025-02-05T07:39:21.516Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:21.518Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 59
[2025-02-05T07:39:21.675Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:21.676Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 59
[2025-02-05T07:39:21.824Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:39:21.826Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 59
[2025-02-05T07:41:36.957Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:41:37.259Z] ERROR: Login failed - User not found | username: ดหกด, ip: 172.29.10.168, attempts: 1/5
[2025-02-05T07:41:39.535Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:41:39.540Z] ERROR: Login failed - User not found | username: ดหกด, ip: 172.29.10.168, attempts: 2/5
[2025-02-05T07:41:42.434Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:41:42.440Z] ERROR: Login failed - User not found | username: ดหกด, ip: 172.29.10.168, attempts: 3/5
[2025-02-05T07:41:43.097Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:41:43.104Z] ERROR: Login failed - User not found | username: ดหกด, ip: 172.29.10.168, attempts: 4/5
[2025-02-05T07:41:43.767Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:41:43.772Z] ERROR: Login failed - User not found | username: ดหกด, ip: 172.29.10.168, attempts: 5/5
[2025-02-05T07:41:45.801Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:41:45.802Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 58
[2025-02-05T07:43:48.204Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:43:48.383Z] ERROR: Login failed - User not found | username: ดเ้ดกเ้, ip: 172.29.10.168, attempts: 1/5
[2025-02-05T07:43:49.265Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:43:49.275Z] ERROR: Login failed - User not found | username: ดเ้ดกเ้, ip: 172.29.10.168, attempts: 2/5
[2025-02-05T07:43:51.244Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:43:51.249Z] ERROR: Login failed - User not found | username: ดเ้ดกเ้, ip: 172.29.10.168, attempts: 3/5
[2025-02-05T07:43:51.675Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:43:51.682Z] ERROR: Login failed - User not found | username: ดเ้ดกเ้, ip: 172.29.10.168, attempts: 4/5
[2025-02-05T07:43:52.300Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:43:52.306Z] ERROR: Login failed - User not found | username: ดเ้ดกเ้, ip: 172.29.10.168, attempts: 5/5
[2025-02-05T07:43:52.883Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:43:52.884Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 60
[2025-02-05T07:44:18.490Z] INFO: Login attempt from IP: 172.29.10.168
[2025-02-05T07:44:18.491Z] ERROR: IP is blocked from login attempt | ip: 172.29.10.168, timeLeft: 34
[2025-02-05T08:04:06.316Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:04:06.666Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:04:06.666Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:04:07.345Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:04:07.505Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:04:07.505Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:04:07.923Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:04:08.083Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:04:08.083Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:04:08.214Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:04:08.383Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:04:08.383Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:04:08.557Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:04:08.715Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:04:08.715Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:04:08.889Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:04:09.054Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:04:09.054Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:04:09.220Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:04:09.369Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:04:09.369Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:04:09.560Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:04:09.719Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:04:09.719Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:04:12.253Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:04:12.469Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:04:12.469Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:04:12.698Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:04:12.850Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:04:12.850Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:04:13.085Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:04:13.247Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:04:13.247Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:04:14.530Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:04:14.737Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:04:14.737Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:05:28.567Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:05:28.825Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:05:28.825Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:05:29.178Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:05:29.382Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:05:29.382Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:05:29.559Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:05:29.710Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:05:29.710Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:05:29.878Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:05:30.031Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:05:30.031Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:05:30.212Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:05:30.388Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:05:30.388Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:05:30.536Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:05:30.698Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:05:30.698Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:05:32.844Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:05:33.007Z] ACTION: 96706824 - เข้าสู่ระบบสำเร็จ | [object Object]
[2025-02-05T08:10:06.804Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:10:06.927Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"หกดหกด","timestamp":"2025-02-05T08:10:06.926Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T08:10:12.952Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:10:13.139Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T08:10:13.139Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T08:16:58.863Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:16:59.401Z] ERROR: รหัสผ่านไม่ถูกต้อง | ข้อมูล: {"username":"96706824","error_type":"INVALID_PASSWORD"}
[2025-02-05T08:17:28.862Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T08:17:28.972Z] ERROR: ไม่พบบัญชีผู้ใช้ในระบบ | ข้อมูล: {"username":"หกด","error_type":"USER_NOT_FOUND"}
[2025-02-05T08:19:41.454Z] INFO: Login attempt
[2025-02-05T08:19:41.534Z] ERROR: User not found | ข้อมูล: {"username":"หกด","error_type":"USER_NOT_FOUND"}
[2025-02-05T08:19:59.152Z] INFO: Login attempt
[2025-02-05T08:19:59.448Z] ERROR: Invalid password | ข้อมูล: {"username":"96706824","error_type":"INVALID_PASSWORD"}
[2025-02-05T08:20:36.111Z] INFO: Login attempt
[2025-02-05T08:20:36.375Z] ERROR: Invalid password | ข้อมูล: {"username":"96706824","error_type":"INVALID_PASSWORD"}
[2025-02-05T08:20:45.367Z] INFO: Login attempt
[2025-02-05T08:20:45.491Z] ACTION: 96706824 - Login successful | [object Object]
[2025-02-05T08:24:38.532Z] INFO: Login attempt | username : 96706824
[2025-02-05T08:24:38.982Z] ERROR: Invalid password | username : 96706824 error_type : INVALID_PASSWORD
[2025-02-05T08:25:14.051Z] INFO: Login attempt | username : 60456
[2025-02-05T08:25:14.153Z] ERROR: User not found | username : 60456 error_type : USER_NOT_FOUND
[2025-02-05-15:27:55] INFO: Login attempt | username : 60456
[2025-02-05-15:27:55] ERROR: User not found | username : 60456 error_type : USER_NOT_FOUND
[2025-02-05 | 15:28:37] INFO: Login attempt | username : 60456
[2025-02-05 | 15:28:37] ERROR: User not found | username : 60456 error_type : USER_NOT_FOUND
[2025-02-05|15:28:48] INFO: Login attempt | username : 60456
[2025-02-05|15:28:48] ERROR: User not found | username : 60456 error_type : USER_NOT_FOUND
[2025-02-05|15:28:54] INFO: Login attempt | username : 60456
[2025-02-05|15:28:54] ERROR: User not found | username : 60456 error_type : USER_NOT_FOUND
[2025-02-05|15:28:54] INFO: Login attempt | username : 60456
[2025-02-05|15:28:54] ERROR: User not found | username : 60456 error_type : USER_NOT_FOUND
[2025-02-05|15:28:54] INFO: Login attempt | username : 60456
[2025-02-05|15:28:54] ERROR: User not found | username : 60456 error_type : USER_NOT_FOUND
[2025-02-05|15:28:54] INFO: Login attempt | username : 60456
[2025-02-05|15:28:54] ERROR: User not found | username : 60456 error_type : USER_NOT_FOUND
[2025-02-05|15:28:55] INFO: Login attempt | username : 60456
[2025-02-05|15:28:55] ERROR: User not found | username : 60456 error_type : USER_NOT_FOUND
[2025-02-05|15:29:06] INFO: Login attempt | username : 96706824
[2025-02-05|15:29:06] ERROR: Invalid password | username : 96706824 error_type : INVALID_PASSWORD
[2025-02-05|15:29:15] INFO: Login attempt | username : 96706824
[2025-02-05|15:29:15] ACTION: Login successful | username : 96706824 timestamp : 2025-02-05T08:29:15.290Z hospital : โรงพยาบาลบางปะกอก 9 อินเตอร์เนชั่นแนล role : staff last_login : 2025-02-05T08:29:15.290Z
[2025-02-05|15:32:13] INFO: Login attempt | username : 96706824
[2025-02-05|15:32:14] ERROR: Invalid password | username : 96706824 error_type : INVALID_PASSWORD
[2025-02-05|15:32:25] INFO: Login attempt | username : 96706824
[2025-02-05|15:32:25] ACTION: Login successful | username : 96706824 hospital : รพ.บางปะกอก 9 อินเตอร์เนชั่นแนล role : staff
[2025-02-05|15:34:05] INFO: Login attempt | username : 96706824
